alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1787669707.0528,elite,3964.6806409295,1751166421.4611,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,Brussels,Europe,EU,Belgium,BE,,true,"Google LLC",50.9009,4.4855,false,"Google Cloud (europe-west1)",true,"Brussels Capital",success,Europe/Brussels,1930,1787567073,1787669707.0528,80,http,34.140.137.151:80,false,6602.3607254028,131350,72068,64.571473517584,34.140.137.151
true,1787668763.0876,elite,4726.9205457505,1787614189.1198,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",false,"Grand Est",success,Europe/Paris,67630,1787614189,1787669707.0473,4545,http,158.220.99.85:4545,true,9632.7459812164,919,101,90.098039215686,158.220.99.85
true,1787669707.0422,transparent,4434.8446872581,1786170281.7762,"AS216472 High Speed For Internet Services L.L.C",HS-SYR,Kilis,Asia,AS,Turkey,TR,,false,"High Speed For Internet Services L.L.C",36.7165,37.1147,false,"Guneydogu Telekom Int. Bil. VE Ilt. Hiz. Tic. Ltd. STI",false,Kilis,success,Europe/Istanbul,79000,1787379619,1787669707.0422,8080,http,188.132.150.215:8080,false,7510.3006362915,3555,11354,23.844657589376,188.132.150.215
true,1787664288.8381,elite,4356.07785724,1787616316.3464,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",false,"Grand Est",success,Europe/Paris,67630,1787613882,1787669707.0339,4545,socks5,158.220.99.85:4545,true,8388.4294033051,1977,171,92.039106145251,158.220.99.85
true,1787669707.0207,anonymous,7617.8703796554,1750609242.3648,"AS138109 PT. Rasi Bintang Perkasa",RASIBINTANG-AS-ID,Trucuk,Asia,AS,Indonesia,ID,,false,"PT. Rasi Bintang Perkasa",-7.71833,110.659,false,Rasibintang,true,"Central Java",success,Asia/Jakarta,,1787325504,1787669707.0207,7777,http,103.126.87.181:7777,false,8360.0034713745,15401,68418,18.374115653969,103.126.87.181
true,1787669705.5822,elite,1562.1268731699,1786190241.4576,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Kuala Lumpur",Asia,AS,Malaysia,MY,,true,"Alibaba (US) Technology Co., Ltd.",3.1408,101.6852,false,"Alibaba.com LLC",false,"Kuala Lumpur",success,Asia/Kuala_Lumpur,50515,1787399313,1787669707.0048,1080,socks5,47.250.211.53:1080,true,1500.0965595245,73707,3835,95.054293157257,47.250.211.53
true,1787669582.57,elite,11589.498322195,1740133276.9038,"AS4847 China Networks Inter-Exchange",CNIX-AP,Beijing,Asia,AS,China,CN,,false,"China Networks Inter-Exchange",39.911,116.395,false,"Chinanet BJ",true,Beijing,success,Asia/Shanghai,,1787226578,1787669706.9949,3226,http,36.112.125.156:3226,true,11255.766868591,14845,149598,9.0274441599825,36.112.125.156
true,1787669706.9247,elite,6154.5976337511,1763849809.5664,"AS38182 Extreme Broadband - Total Broadband Experience",EXTREMEBB-AS-MY,Putrajaya,Asia,AS,Malaysia,MY,"Presint 15",false,"Extreme Broadband",2.94405,101.723,false,"Extreme Broadband",true,Putrajaya,success,Asia/Kuala_Lumpur,62584,1787446503,1787669706.9247,8081,http,113.23.200.86:8081,false,8511.3084316254,23534,306406,7.132812026429,113.23.200.86
true,1787660194.829,elite,1689.2984890214,1783652618.1366,"AS58461 CT HangZhou IDC",CT-HangZhou-IDC,Hangzhou,Asia,AS,China,CN,,false,Chinanet,30.2943,120.1663,false,,true,Zhejiang,success,Asia/Shanghai,,1787278842,1787669706.8875,8086,http,125.122.35.253:8086,false,1258.5179805756,67042,174,99.741133063556,125.122.35.253
true,1787669659.1589,elite,4479.3287992837,1783831720.8354,"AS39347 STYLISH BY A&L SRL",SELL-AS,Năvodari,Europe,EU,Romania,RO,,false,"STYLISH BY A&L SRL",44.3192,28.5956,false,"SC Urban Network Solutions SRL",true,"Constanța County",success,Europe/Bucharest,905700,1787460412,1787669706.8556,30000,socks4,85.122.120.46:30000,true,14186.794996262,20568,105076,16.370061443443,85.122.120.46
true,1787669706.8334,elite,10524.600467079,1781314939.4268,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Minkler,"North America",NA,"United States",US,,true,"Alibaba (US) Technology Co., Ltd.",36.7783,-119.418,false,"Alibaba.com LLC",true,California,success,America/Los_Angeles,,1787362390,1787669706.8334,8888,socks4,43.110.40.117:8888,true,14995.385408401,172534,135598,55.993535238145,43.110.40.117
true,1787651412.1901,elite,1863.9590160398,1783542621.0238,"AS134760 Shijiazhuang IDC network, CHINANET Hebei province",ChinaNet-Hebei-Shijiazhuang-IDC,Shijiazhuang,Asia,AS,China,CN,,false,"Shijiazhuang IDC network, CHINANET Hebei province",38.036,114.47,false,"Chinanet HE",true,Hebei,success,Asia/Shanghai,050000,1787168537,1787669706.8163,17981,http,27.185.218.213:17981,true,1301.4566898346,66031,1821,97.31621765018,27.185.218.213
true,1787669712.9178,elite,6424.8414380896,1787427007.9282,"AS9009 M247 Europe SRL",M247,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Secure Internet LLC",50.1109,8.68213,false,"Internet Security - AU",true,Hesse,success,Europe/Berlin,60313,1787426299,1787669706.8069,20069,socks5,45.74.31.30:20069,true,9255.8619976044,994,3352,22.871606074551,45.74.31.30
true,1787669706.7087,transparent,5729.246174496,1749732006.3979,"AS135834 Multicraft Digital Technologies Private Limited",MULTIFI-AS,Gondiā,Asia,AS,India,IN,,false,"Multicraft Digital Technologies Private Limited",21.4603,80.192,false,"Winista Technologies Private Limited",true,Maharashtra,success,Asia/Kolkata,441614,1787575715,1787669706.7087,8080,http,103.102.144.26:8080,false,4016.8220996857,10146,82652,10.933425289338,103.102.144.26
true,1787669706.696,elite,10132.292569533,1780495857.0872,"AS197540 netcup GmbH",netcup-AS,Nuremberg,Europe,EU,Germany,DE,,true,"netcup GmbH",49.4527,11.0783,false,NETCUP-GMBH,true,Bavaria,success,Europe/Berlin,90403,1787145693,1787669706.696,9050,socks5,188.68.57.86:9050,true,6791.4683818817,22224,60929,26.726636441259,188.68.57.86
true,1787669706.6926,elite,9854.5439316802,1776139969.5306,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,04524,1787286731,1787669706.6926,4145,socks5,8.213.156.191:4145,true,10728.880882263,585,66838,0.86765643771413,8.213.156.191
true,1787669706.6777,transparent,5035.647569215,1781566300.4679,"AS43960 Consorzio Terrecablate",ExtranetCTC,Radicondoli,Europe,EU,Italy,IT,,false,"Consorzio Terrecablate",43.2601,11.049,false,,true,Tuscany,success,Europe/Rome,53030,1787614195,1787669706.6777,58080,http,93.187.26.134:58080,false,1150.4919528961,18151,42632,29.861967984469,93.187.26.134
true,1787669706.673,transparent,8168.5546359573,1748418321.1091,"AS28964 Orion Telekom Tim d.o.o.Beograd",ORIONTELEKOMTIM-AS,Belgrade,Europe,EU,Serbia,RS,,false,"Orion Telekom Tim d.o.o.Beograd",44.8046,20.4637,false,"Drustvo za telekomunikacije Orion telekom doo Beograd-Zemun",true,Belgrade,success,Europe/Belgrade,11000,1787654899,1787669706.673,6666,http,109.111.242.134:6666,false,4614.3777370453,22847,147590,13.404953149844,109.111.242.134
true,1787669490.3355,elite,2632.3000219398,1782251443.7862,"AS139021 West263 International Limited",WEST263GO-HK,"Kwai Chung",Asia,AS,"Hong Kong",HK,,false,"West263 International Limited",22.3698,114.13,false,"Zhongya PTE LTD",true,"Kwai Tsing District",success,Asia/Hong_Kong,,1787089167,1787669706.6333,8888,http,103.43.191.71:8888,false,866.96410179138,86586,4542,95.015801948907,103.43.191.71
true,1787669461.4771,elite,9464.6198384167,1767560356.5616,"AS9123 JSC TIMEWEB",TimeWeb-AS,"St Petersburg",Europe,EU,Russia,RU,,true,"JSC ""TIMEWEB""",59.9417,30.3096,false,"JSC ""TIMEWEB""",true,St.-Petersburg,success,Europe/Moscow,195213,1787571457,1787669706.583,3128,http,147.45.138.183:3128,false,5164.558172226,2062,24420,7.7864209651839,147.45.138.183
true,1787669670.3001,elite,2745.6677775818,1784706739.1646,"AS197540 netcup GmbH",netcup-AS,Nuremberg,Europe,EU,Germany,DE,,true,"netcup GmbH",49.4527,11.0783,false,"netcup GmbH",true,Bavaria,success,Europe/Berlin,90403,1787123854,1787669706.4627,1080,socks5,152.89.104.11:1080,true,7175.8756637573,59871,37287,61.622305934663,152.89.104.11
true,1787669701.4611,elite,3370.8353229302,1710540162.7866,"AS14080 Telmex Colombia S.A.","Telmex Colombia S.A.",Yumbo,"South America",SA,Colombia,CO,,false,"Telmex Colombia S.A.",3.58234,-76.4915,false,"Telmex Colombia S.A.",true,"Valle del Cauca Department",success,America/Bogota,760501,1787629650,1787669706.4058,44550,socks4,190.144.224.182:44550,true,3751.505613327,249600,989400,20.145278450363,190.144.224.182
true,1787669706.3869,elite,5347.9941768333,1769021243.4311,"AS210976 Timeweb, LLP",TWC-EU,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Timeweb, LLP",52.3676,4.90414,false,"Timeweb, LLP",true,"North Holland",success,Europe/Amsterdam,1012,1787407949,1787669706.3869,28016,socks4,37.220.84.231:28016,true,5078.3576965332,131874,277802,32.189828059247,37.220.84.231
true,1787669706.3764,elite,4014.8268504396,1783228210.9855,"AS139282 Novus Network",NOVUSNETWORK-AS-AP,Maijdi,Asia,AS,Bangladesh,BD,,false,"Jagobd IT",22.8667,91.1,false,"Jagobd IT Solutions",true,Chittagong,success,Asia/Dhaka,,1787379286,1787669706.3764,1081,socks5,103.136.106.5:1081,true,8793.3287620544,11406,33727,25.271973943678,103.136.106.5
true,1787669631.5361,elite,8106.5707656204,1784903018.7,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,true,"First Server Limited",55.7487,37.6187,false,"FIRST SERVER, SOCIEDAD LIMITADA",true,Moscow,success,Europe/Moscow,101000,1787320365,1787669706.3479,10800,socks5,89.44.86.33:10800,true,1657.1958065033,7459,25727,22.476345446875,89.44.86.33
true,1787669706.285,elite,8619.4592304984,1784554415.9325,"AS14956 RouterHosting LLC",ROUTERHOSTING,"Las Vegas","North America",NA,"United States",US,,true,"RouterHosting LLC",36.102,-115.1447,false,"RouterHosting LLC",true,Nevada,success,America/Los_Angeles,89119,1787577679,1787669706.285,9054,socks4,104.194.132.112:9054,true,13456.146478653,29409,84336,25.85520242648,104.194.132.112
true,1787669706.2479,transparent,3297.1216254945,1785317822.2549,"AS208795 Cloud Services Kazakhstan LLP",YANDEXCLOUDKZ,Almaty,Asia,AS,Kazakhstan,KZ,Medeū,true,"""Cloud Services Kazakhstan"" LLP",43.2514,76.9554,false,"""Cloud Services Kazakhstan"" LLP",true,Almaty,success,Asia/Almaty,050000,1787129992,1787669706.2479,3128,http,94.131.92.155:3128,false,2952.0392417908,31273,6147,83.572955638696,94.131.92.155
true,1787669706.2248,transparent,5925.9588822238,1786315017.4294,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Quezon City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.6475,121.0494,false,"Philippine Long Distance Telephone Company",false,"Metro Manila",success,Asia/Manila,1100,1787521900,1787669706.2248,8082,http,122.52.19.50:8082,false,2802.9720783234,3171,10264,23.602530703387,122.52.19.50
true,1787669706.214,elite,8981.5279299118,1777629480.7618,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,"Santa Clara","North America",NA,"United States",US,,true,"Shenzhen Tencent Computer Systems Company Limited",37.353,-121.9544,false,"Tencent Cloud Computing",true,California,success,America/Los_Angeles,95052,1787308706,1787669706.214,9050,socks5,43.153.84.220:9050,true,25646.82674408,28202,86534,24.579905173616,43.153.84.220
true,1787669706.1503,transparent,6895.3239739172,1786506940.6561,"AS149360 PT Indo Telemedia Solusi",IDNIC-INTELMEDIA-AS-ID,Bangil,Asia,AS,Indonesia,ID,,false,"PT Indo Telemedia Solusi",-7.59939,112.819,false,"PT. INDONET DATA BERSAMA",false,"East Java",success,Asia/Jakarta,,1787111706,1787669706.1503,3128,http,210.87.92.84:3128,true,12992.564678192,3352,8615,28.010361828361,210.87.92.84
true,1787669706.1242,transparent,5852.7295415587,1786627049.364,"AS25184 Afranet",AFRANET,Tehran,Asia,AS,Iran,IR,,false,Afranet,35.7219,51.3347,false,"Mojtamae Amouzeshi Farhang",false,Tehran,success,Asia/Tehran,,1787228437,1787669706.1242,80,http,31.47.38.2:80,false,3622.6987838745,3828,7492,33.816254416961,31.47.38.2
true,1787669599.1857,elite,4642.7437677859,1785278391.8833,"AS200740 FIRST SERVER LIMITED",FIRST-SERVER-EU-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"First Server Limited",52.3907,4.8637,false,"First Server Limited",true,"North Holland",success,Europe/Amsterdam,1014,1787092723,1787669706.0472,1081,socks5,87.239.251.202:1081,true,1451.6396522522,61601,32562,65.419538459905,87.239.251.202
true,1787669706.0388,transparent,5916.3317390309,1782168752.4736,"AS149360 PT Indo Telemedia Solusi",IDNIC-INTELMEDIA-AS-ID,"South Jakarta",Asia,AS,Indonesia,ID,,false,"PT Indo Telemedia Solusi",-6.2574,106.8453,false,"PT Indo Telemedia Solusi",true,Jakarta,success,Asia/Jakarta,12760,1787609039,1787669706.0388,3125,http,103.180.123.183:3125,true,472.70703315735,12636,38329,24.793485725498,103.180.123.183
true,1787669706.0215,transparent,5227.247105724,1786305761.0749,"AS141077 RSTNET",RSTNET-AS-ID,Cikampek,Asia,AS,Indonesia,ID,,false,"Paket Data Andal",-6.41972,107.456,false,,true,"West Java",success,Asia/Jakarta,,1787514150,1787669706.0215,8818,http,103.173.162.227:8818,true,4213.668346405,4067,10075,28.758308584359,103.173.162.227
true,1787669705.9836,transparent,5902.3302381428,1775994498.5131,"AS262186 TV AZTECA SUCURSAL COLOMBIA","TV AZTECA SUCURSAL COLOMBIA",Ubalá,"South America",SA,Colombia,CO,,false,"TV AZTECA SUCURSAL COLOMBIA",4.74389,-73.5347,false,"TV AZTECA SUCURSAL COLOMBIA",true,Cundinamarca,success,America/Bogota,,1787489641,1787669705.9836,999,http,191.102.76.34:999,false,7607.9702377319,24421,78146,23.809802373083,191.102.76.34
true,1787669667.3999,elite,4123.6092147678,1776086443.2259,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"COGETEL Co., Ltd",11.5583,104.9121,false,"Cogetel Ltd",true,"Phnom Penh",success,Asia/Phnom_Penh,,1787576943,1787669705.8862,1080,socks5,202.62.42.92:1080,true,1311.92278862,56227,80725,41.055990420001,202.62.42.92
true,1787669705.8409,elite,7627.0887236408,1710587050.2284,"AS37100 SEACOM Limited",SEACOM-AS,Fourways,Africa,AF,"South Africa",ZA,,false,"SEACOM Limited Networks",-26.022,28.0099,false,"SEACOM Limited",true,Gauteng,success,Africa/Johannesburg,2055,1787657171,1787669705.8409,9812,http,105.27.130.22:9812,false,4539.2158031464,29651,638281,4.4392243521796,105.27.130.22
true,1787669705.776,transparent,6128.9930875175,1783379816.7697,"AS147117 PT Blackfaos Data Nusantara",IDNIC-BLACKFAOS-AS-ID,Kartasura,Asia,AS,Indonesia,ID,,false,Proxy-registered,-7.58459,110.739,false,,true,"Central Java",success,Asia/Jakarta,57169,1787611136,1787669705.776,80,http,103.175.84.6:80,false,9401.2072086334,11655,29010,28.66101069716,103.175.84.6
true,1787669356.3827,elite,1622.3063011037,1787583086.265,"AS14618 Amazon.com, Inc.",AMAZON-AES,Ashburn,"North America",NA,"United States",US,,true,Amazon.com,39.0438,-77.4874,false,"AWS EC2 (us-east-1)",false,Virginia,success,America/New_York,20149,1787579801,1787669705.6499,5555,socks5,44.202.249.26:5555,true,630.52868843079,2745,455,85.78125,44.202.249.26
true,1787669705.5789,elite,3401.890714689,1776079862.7041,"AS23991 Ranks ITT Ltd.",RANKS-AS-BD,Dhaka,Asia,AS,Bangladesh,BD,,false,"Ranks ITT",23.7571,90.404,false,"Ranks ITT Ltd.",true,"Dhaka Division",success,Asia/Dhaka,1208,1787569630,1787669705.5789,5678,socks4,202.40.177.94:5678,true,920.81785202026,226234,272123,45.395971161236,202.40.177.94
true,1787669684.935,elite,3938.5400029626,1783661890.6135,"AS4134 CHINANET BACKBONE",CHINANET-BACKBONE,Shanghai,Asia,AS,China,CN,,false,Chinanet,31.2222,121.4581,false,"Chinanet GD",true,Shanghai,success,Asia/Shanghai,,1787289051,1787669705.4415,13552,http,59.36.210.211:13552,false,1701.2233734131,43524,12792,77.285318559557,59.36.210.211
true,1787669705.2724,transparent,6617.8342105553,1778651297.3831,"AS23031 TELECU TELECOMUNICACIONES DEL ECUADOR TELECUSA S.A.S.","TELECU TELECOMUNICACIONES DEL ECUADOR TELECUSA S.A.S.",Guayaquil,"South America",SA,Ecuador,EC,,false,"Telecu Telecomunicaciones Del Ecuador Telecusa S.A.S.",-2.2038,-79.8819,false,TELECU,true,Guayas,success,America/Guayaquil,090511,1787117283,1787669705.2724,999,http,205.235.1.38:999,false,6150.3596305847,30659,58527,34.376471643531,205.235.1.38
true,1787658026.1945,elite,2230.0780965322,1783551804.6905,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",23.1317,113.266,true,"China Mobile",true,Guangdong,success,Asia/Shanghai,510000,1787177291,1787669705.2287,17981,http,120.232.115.170:17981,true,2533.145904541,68029,611,99.109848484848,120.232.115.170
true,1787669472.7304,anonymous,6489.59551413,1786744901.5461,"AS150554 PT Jaringan Tiang Indonesia Group",IDNIC-JTIG-AS-ID,Pemalang,Asia,AS,Indonesia,ID,,false,"PT Jaringan Tiang Indonesia Group",-7.0362,109.3951,false,"PT Jaringan Tiang Indonesia Group",false,"Central Java",success,Asia/Jakarta,52315,1787346367,1787669705.1774,8083,http,103.167.156.82:8083,false,4438.866853714,2790,7009,28.472293091132,103.167.156.82
true,1787669705.1369,transparent,6060.4310491033,1783179520.2446,"AS135523 Multinet Broadband",MULTINET-IE-AS-AP,Karachi,Asia,AS,Pakistan,PK,,false,"Multinet 202-230/24",24.8591,66.9983,false,"Multinet Broadband",true,Sindh,success,Asia/Karachi,74000,1787411895,1787669705.1369,8080,http,202.141.230.146:8080,false,7825.9470462799,8159,32178,20.227086793763,202.141.230.146
true,1787669682.2772,elite,9078.9448212275,1787192032.1969,"AS41745 Baykov Ilya Sergeevich",FORTIS-AS,Secaucus,"North America",NA,"United States",US,,false,"Baykov Ilya Sergeevich",40.7895,-74.0565,false,"Baykov Ilya Sergeevich",false,"New Jersey",success,America/New_York,,1787189727,1787669705.0991,9050,socks4,138.124.68.235:9050,true,11428.771495819,6476,13299,32.748419721871,138.124.68.235
true,1787669705.0388,transparent,5718.9577973115,1777861965.7395,"AS154201 PT GIGA NETWORK INDONESIA",IDNIC-GIGANETWORKINDONESIA-AS-ID,Cianjur,Asia,AS,Indonesia,ID,,false,"PT GIGA NETWORK INDONESIA",-6.82222,107.139,false,"Indonesia Network Information Center",true,"West Java",success,Asia/Jakarta,,1787539203,1787669705.0388,8080,http,180.148.25.78:8080,false,1492.7985668182,23798,64475,26.959545954029,180.148.25.78
true,1787669444.9012,elite,1498.5572863308,1786677005.2768,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Tokyo,Asia,AS,Japan,JP,,true,"Shenzhen Tencent Computer Systems Company Limited",35.6893,139.6899,false,"Tencent Cloud Computing",true,Tokyo,success,Asia/Tokyo,151-0053,1787280598,1787669704.9171,7890,http,43.133.175.183:7890,false,786.21888160706,18798,191,98.994154510506,43.133.175.183
true,1787669704.8326,transparent,7350.6128214054,1750616369.6699,"AS23969 TOT Public Company Limited",TOT-NET,"Phra Nakhon Si Ayutthaya",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",14.2315,100.5796,false,"TOT Public Company Limited",true,"Phra Nakhon Si Ayutthaya",success,Asia/Bangkok,13160,1787591651,1787669704.8326,8080,http,125.26.99.41:8080,false,12950.623750687,21599,244515,8.1164463350293,125.26.99.41
true,1787669563.5687,transparent,6319.7399321578,1783216693.8175,"AS30844 Liquid Telecommunications Ltd",LIQUID-AS,Nairobi,Africa,AF,Kenya,KE,,false,"Maintainer Liquid Telecommunications Operations Limited",-1.2841,36.8155,false,,true,"Nairobi County",success,Africa/Nairobi,09831,1787448378,1787669704.823,8089,http,41.72.199.106:8089,false,8380.5451393127,10450,30953,25.239716928725,41.72.199.106
true,1787669604.5681,elite,10184.582617043,1787193539.1369,"AS41745 Baykov Ilya Sergeevich",FORTIS-AS,Secaucus,"North America",NA,"United States",US,,false,"Baykov Ilya Sergeevich",40.7895,-74.0565,false,"Baykov Ilya Sergeevich",false,"New Jersey",success,America/New_York,,1787190444,1787669704.8122,9050,socks5,138.124.68.235:9050,true,12356.819868088,3643,7873,31.634248002779,138.124.68.235
true,1787669704.8038,elite,10988.466612973,1784597989.4313,"AS57494 Adman LLC",ADMAN-AS,Novosibirsk,Europe,EU,Russia,RU,,true,"Adman LLC",55.0386,82.9425,false,"JSC ""TIMEWEB""",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1787619970,1787669704.8038,9151,socks5,186.246.14.108:9151,true,8450.6986141205,22703,46191,32.953522803147,186.246.14.108
true,1787667923.7433,transparent,1110.6932736877,1786813841.9193,"AS263703 VIGINET C.A","VIGINET C.A",Maporal,"South America",SA,Venezuela,VE,,false,"Viginet C.A",7.645,-70.4199,false,,false,Barinas,success,America/Caracas,,1787415415,1787669704.7695,999,http,190.97.236.128:999,true,3594.8045253754,16360,189,98.85793703547,190.97.236.128
true,1787669503.0268,elite,1689.2457084588,1787557386.0483,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,Hetzner,false,Bavaria,success,Europe/Berlin,90403,1787553992,1787669704.6949,1081,http,159.69.45.217:1081,true,454.45919036865,1689,242,87.467633350596,159.69.45.217
true,1787669704.6892,transparent,5462.999814529,1786911585.4883,"AS13489 UNE EPM TELECOMUNICACIONES S.A.","UNE EPM TELECOMUNICACIONES S.A.",Medellín,"South America",SA,Colombia,CO,,false,"EPM Telecomunicaciones S.A. E.S.P.",6.2529,-75.5646,false,"Colombia Móvil",false,Antioquia,success,America/Bogota,050001,1787516027,1787669704.6892,999,http,181.205.205.170:999,false,805.63712120056,1736,5952,22.58064516129,181.205.205.170
true,1787669566.7264,transparent,6738.3013860039,1787595014.1394,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Makati City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5413,121.0184,false,"Philippine Long Distance Telephone Company",false,"Metro Manila",success,Asia/Manila,1229,1787592014,1787669704.5355,8081,http,112.208.172.243:8081,false,10945.408582687,230,583,28.290282902829,112.208.172.243
true,1787669581.4721,elite,11064.900724059,1776595284.3932,"AS63473 HostHatch, LLC",HOSTHATCH,Stockholm,Europe,EU,Sweden,SE,,true,HostHatch,59.3287,18.0717,false,"HostHatch LLC",true,"Stockholm County",success,Europe/Stockholm,"100 04",1787533341,1787669704.5148,16379,socks5,176.126.70.111:16379,true,11607.994318008,133952,45714,74.556120801932,176.126.70.111
true,1787669473.1483,transparent,5973.8190219976,1786359300.4835,"AS43370 OBIT-telecommunications, LLC",OBIT-KZ-AS,Urzhar,Asia,AS,Kazakhstan,KZ,,false,"Obit Telecommunications",46.1994,81.0187,false,Kasit,false,"East Kazakhstan",success,Asia/Almaty,,1787567534,1787669704.4854,8080,http,37.221.202.27:8080,false,8016.6416168213,3898,9793,28.471258490979,37.221.202.27
true,1787669649.4217,elite,4593.4336927614,1786612088.5297,"AS209946 ALINDA LLC",ALINDA-AS,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Alinda LLC",50.1109,8.68213,false,"Partner Hosting LTD",true,Hesse,success,Europe/Berlin,60313,1787216701,1787669704.4786,1080,socks5,45.13.186.134:1080,true,5772.807598114,13266,17769,42.74528757854,45.13.186.134
true,1787669250.9083,elite,7541.3724245452,1787624611.8962,"AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C",TR_Arvancloud,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Arvancloud Global Technologies L.L.C",50.1109,8.68213,false,"Arvancloud Global Technologies L.L.C",false,Hesse,success,Europe/Berlin,60313,1787624113,1787669704.4687,1146,http,185.204.170.179:1146,true,4626.8236637115,757,100,88.331388564761,185.204.170.179
true,1787669704.4538,elite,11399.886624838,1778937094.474,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,"Santa Clara","North America",NA,"United States",US,,true,"Shenzhen Tencent Computer Systems Company Limited",37.353,-121.9544,false,"Tencent Cloud Computing",true,California,success,America/Los_Angeles,95052,1787403349,1787669704.4538,51029,socks5,43.130.38.45:51029,true,10564.944028854,59829,70792,45.803507858614,43.130.38.45
true,1787669335.2029,elite,3734.1223813527,1710568404.2434,"AS6724 Strato GmbH",STRATO,Berlin,Europe,EU,Germany,DE,Charlottenburg-Wilmersdorf,true,"Strato AG",52.5234,13.3224,false,"Strato AG",true,"State of Berlin",success,Europe/Berlin,10587,1787345320,1787669704.3448,80,http,85.214.107.177:80,false,3832.9191207886,246440,478768,33.981974826533,85.214.107.177
true,1787669704.3233,transparent,5427.3005212061,1787346847.2332,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Guimba,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",15.6634,120.7682,false,"Philippine Long Distance Telephone Company",false,"Central Luzon",success,Asia/Manila,3115,1787345179,1787669704.3233,8080,http,49.151.205.139:8080,true,3905.9381484985,1027,2518,28.970380818054,49.151.205.139
true,1787669649.0898,elite,2134.4216628159,1787485759.3065,"AS24940 Hetzner Online GmbH",HETZNER-AS,"Frankfurt Am Main",Europe,EU,Germany,DE,,true,"Hetzner Online AG",50.094,8.4971,false,"Hetzner Online AG",false,Hesse,success,Europe/Berlin,65931,1787482982,1787669704.1721,10808,socks5,91.107.250.17:10808,true,7413.2931232452,4034,1940,67.525945764982,91.107.250.17
true,1787669704.1094,transparent,7143.9799962775,1785131708.4219,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Dinaig,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",7.16985,124.208,false,"Philippine Long Distance Telephone Company",true,"Autonomous Region in Muslim Mindanao",success,Asia/Manila,,1787547961,1787669704.1094,8082,http,49.146.56.235:8082,false,1409.0261459351,4329,18252,19.170984455959,49.146.56.235
