url,metadata_reference
http://ww547.colnbasee.us/?tkn=19vnMT3S,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://minimonsterrrrr.github.io/projet2.github.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://join-coin-eng.zapier.app/go,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://alisafwat2011-source.github.io/Facebook,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://clearpfzone.s3.eu-north-1.amazonaws.com/pdfurl.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://mervoro-mpt-belfavi-a1h9fe57.pages.dev/thn-yjm-uio-lkh?welcome=106348824461361&stt=106348824461361&name_stt=Plastics%20&%20Rubber%20Indonesia,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://ext-coinbais-us.wasmer.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://shiva52310.github.io/netflix-clone,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sana44092241-collab.github.io/Amazon-Clone,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://io-trust.github.io/en-es,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://wetransfer-east856-dppejjz76yzz.edgeone.dev/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://m.ahv3ctpms4e.timeforsurveys.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://stuttrup.github.io/Spencers-task-organizer/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.com.hr/users/6790651137/profile,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.com.hr/users/2180432315/profile,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://s4w.in/roblox-com-users-21804232315-profile,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.smswt.in/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.com.bi/users/984831893291/profile,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://goo.su/U5WFdQ,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://sp30ct-zemik-biz-kavel-nadex.pages.dev/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://gamiiinlogio.godaddysites.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.gamiiinlogio.godaddysites.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.onedrive.secure-connection.us.ci/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://s4w.in/roblox-com-users-73288415162-profile,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.com.hr/users/7308841562/profile,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://send-secure-trustwallet-usdt-bip20.vercel.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.com.hr/users/120114981/profile,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.com.bi/users/371040669174/profile,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://s4w.in/roblox-com-users-1202114981-profile,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.mmatmasck-usa.godaddysites.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://increasefollowersforinstagram.blogspot.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://arifrxm.github.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://accountsecurityhub.vercel.app/privacy-centers.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://homes-usa-trezr.pages.dev/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://policy-update-production-migykn.laravel.cloud/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://atulraj03.github.io/Spotify-clone-ui,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.com.mu/communities/3330747117/Robux-Giveaway-Group,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.ly/users/1604972168/profile,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.phantomwallet-solana.godaddysites.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://ihsyy-cbq-rnp7-1ob3h-11-09-2026-hh.pages.dev/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://meta-verified-blueticks-fb12.vercel.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://fb-meta-verified-48503.vercel.app/privacy-/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://app-exodusweb.pages.dev/%22%3EExodus,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://desirable-apricot-ljcm1knm.edgeone.dev/home,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://f005.backblazeb2.com/file/viewmei/idverf.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://s4w.in/roblox-com-users-5617473240,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.robiox.com.ps/users/4904839217/profile,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://logicbox-12.pages.dev/?app_vl=ZoNwlWpnbWKEmLqxy5qmnnx0YsC2wa-TpaiVYsBxj2phmqOgnLFwrYw&dd=SyguNyQsMSUoOixkIiIrIQ&e=cookg%2540universityhospital.org&sui=%257Bsui%257D&fn=Greg&ln=Cook&p=&z=CHNAMECL-120...,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://buildkit-12.pages.dev/?app_vl=ZoNwlWpnbWKEmLqxy5qmnnx0YsC2wa-TpaiVYsBxj2phmqOgnLFwrYw&dd=SyguNyQsMSUoOixkIiIrIQ&e=Chan%2540yagmail.com&sui=%257Bsui%257D&fn=Chan&ln=Han&p=&z=CHNAMERAW-120926-CZA1,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://accountmanagecenter.vercel.app/privacy-centers.html/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://tiny.cc/5qca101,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://microezip--dpaships.replit.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.sendusdtupdated.vercel.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://sendusdt00.netlify.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://s4w.in/roblox-com-games-2753915549-Blox-FruitsprivateServerLinkCode=15587938948810815525436529481999,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://conscious-coffee-kxdep1v7.edgeone.dev/home,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://meta-verified-blueticks-fb8.vercel.app/privacy-centers.html/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://troubleshoots-google.com/login.php,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://timeforsurveys.com/2513501.doc/18a80a/fad0f483-81b2-45c6-ad47-7272058d9cb6/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://troubleshoots-google.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://itsupportorganization.com/2513501.doc/18a80a/fad0f483-81b2-45c6-ad47-7272058d9cb6/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://hurt-black-ozr1td9x.edgeone.dev/home,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://tiny.cc/559a101,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://historical-salmon-zl03sn9j.edgeone.dev/home,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://send-usdt2.netlify.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://itrustcepital_loigin.godaddysites.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.itrustcepital_loigin.godaddysites.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://trustwalletreport.vercel.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://sendusdtupdated.vercel.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.facebook-six-ivory.vercel.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://unusual-silver-1esxzkwv.edgeone.dev/home,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://hot-moccasin-v46kgzzn.edgeone.dev/home,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.site-tjaobqglc.godaddysites.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://secure-page-builder--garybrown9939.replit.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.et/users/6128029595/profile,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://updateserv-owa.vercel.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://verified-badge-hub-5639.vercel.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
